click_interval_ms,fixed_coordination_ratio,ip_session_count,request_frequency_per_min,mouse_movement_pixesl,tickets_per_person,captcha_bypass_attempts,user_agent_anomaly,api_call_ratio,click_sequence_entropy,session_duration_sec,page_refresh_rate,cart_abandonment_rate,success_rate,keyboard_interval_ms,is_bot
47.9933,1.0,20.0,69.9604,43.1507,22.0,12.0,1.0,0.9134,0.6745,26.3673,13.0,0.8498,0.9813,72.449,1
80.2159,1.0,12.0,45.8672,126.9159,24.0,8.0,1.0,0.7647,0.5849,31.7891,16.0,0.6108,0.9095,39.2169,1
13.2161,1.7039,18.7671,155.8972,122.2392,23.0122,12.8719,1.8052,1.3976,0.7255,221.0911,20.6138,0.4369,0.9011,53.9345,1
59.8929,1.0,16.0,64.5721,80.2187,26.0,3.0,1.0,0.8119,0.7751,21.2944,9.0,0.6097,0.8919,18.3658,1
89.2694,1.0,13.0,50.5215,76.481,35.0,7.0,1.0,0.8966,0.6291,63.1338,9.0,0.8967,0.8336,10.3093,1
83.5066,1.0,19.0,34.6313,11.9406,29.0,12.0,1.0,0.8061,0.6087,62.5262,17.0,0.9082,0.907,30.2061,1
47.6371,1.0,24.0,22.6586,51.4881,28.0,8.0,1.0,0.6321,0.3638,27.8828,21.0,0.9204,0.8014,2.4585,1
78.6751,1.0,11.0,10.0,89.0128,29.0,7.0,1.0,0.8706,0.2789,51.6456,20.0,0.5122,0.9359,50.0308,1
144.898,1.0,13.0,10.0,31.6151,30.0,7.0,1.0,0.7749,0.1536,59.4351,21.0,0.855,0.619,43.7685,1
77.8538,1.0,15.0,89.7597,0.0,29.0,9.0,1.0,0.8305,0.3468,68.9713,11.0,0.9238,0.8989,23.8895,1
107.5951,1.0,19.0,25.8369,30.8595,32.0,13.0,1.0,0.7936,0.4496,23.3682,19.0,0.737,0.8354,57.564,1
277.2014,0.5098,12.9144,167.2603,63.788,24.7439,6.423,0.3931,0.6958,0.077,26.8797,8.0522,0.7696,0.3751,67.6297,1
68.9293,1.0,20.0,47.0615,0.0,27.0,8.0,1.0,0.9271,0.1908,34.7603,9.0,0.6406,0.6659,58.894,1
37.3858,1.5573,8.2085,91.1721,102.4693,18.0144,14.5019,1.1602,1.435,0.3378,21.8897,25.7851,0.309,1.4626,33.2068,1
126.1155,1.0,13.0,48.5827,128.685,29.0,10.0,1.0,0.7661,0.394,5.0,8.0,0.8838,0.9875,3.8273,1
54.5755,1.0,15.0,59.3058,279.7,29.0,9.0,1.0,0.7179,0.6019,59.1554,12.0,0.7012,0.9588,7.9022,1
67.3489,0.6498,26.1071,8.1321,0.0,23.682,3.7594,1.3771,0.7172,1.1186,55.0658,15.4332,0.9826,1.4482,42.9709,1
77.9647,1.0,14.0,37.015,105.9208,34.0,7.0,1.0,0.8635,0.6027,70.7999,10.0,0.7688,0.8783,7.4793,1
59.3252,0.741,30.8583,88.5972,40.9452,48.7789,5.2768,0.8574,1.2456,0.0,76.4712,16.0856,0.688,0.2951,35.9766,1
66.8955,1.0,17.0,26.7648,191.2746,23.0,10.0,1.0,0.9635,0.6214,14.5153,14.0,0.7809,0.7884,26.5254,1
48.4351,1.5758,15.6318,37.64,176.9617,12.7401,7.1581,0.3534,1.2167,1.595,61.1421,15.1669,1.1993,1.7366,71.2967,1
62.1876,1.0,15.0,58.3544,0.0,39.0,16.0,1.0,0.967,0.2792,32.4914,18.0,0.7399,0.8045,32.3586,1
109.0722,1.0775,25.9044,29.5998,178.4369,53.8871,14.9082,1.5076,1.2482,0.2149,88.4004,14.3541,1.3747,0.2612,51.1631,1
45.1035,1.0,20.0,80.0255,163.0692,21.0,8.0,1.0,0.9639,0.4588,22.0544,15.0,0.8508,0.9149,69.2859,1
72.6636,1.0,17.0,22.8631,0.0,35.0,8.0,1.0,0.8036,0.4882,38.6412,15.0,0.6444,0.8495,18.5953,1
4.0411,1.3945,15.7179,16.3174,22.0565,48.2795,11.8501,0.0,0.9207,0.6575,27.5794,16.5887,0.577,1.7262,0.0,1
23.4181,0.9736,40.7159,39.0514,84.4548,31.8407,25.0624,1.0709,0.9756,0.3687,14.5298,24.3219,0.7928,0.7115,21.6518,1
109.5213,1.0,16.0,59.6539,141.4148,22.0,7.0,1.0,0.8837,0.6655,56.6183,13.0,0.7274,0.8917,44.7249,1
15.7551,0.7128,6.6528,19.1409,1.7901,24.3516,11.8784,0.3806,0.7731,0.4007,96.2805,33.5972,1.2947,0.6847,104.2208,1
239.5835,0.7794,17.8278,126.7137,31.0664,60.8901,6.8248,0.3296,1.4029,0.2438,22.3748,7.4831,0.903,0.6291,30.0077,1
57.806,1.1369,28.6252,16.7652,18.2366,35.6138,16.8814,1.9499,0.4243,0.1662,44.9367,9.1204,0.7293,0.3676,36.2002,1
116.5742,1.3708,23.2386,77.4783,80.0379,21.4267,11.1679,1.3475,1.4378,0.4589,43.9281,6.6949,1.1637,0.9988,2.2478,1
34.1215,0.2,12.0,59.8457,195.796,26.0,8.0,1.0,0.7074,0.1465,83.2579,17.0,0.6482,0.9023,49.0925,1
79.7148,0.2,19.0,29.6042,177.5187,23.0,9.0,1.0,0.674,0.5351,51.4728,16.0,0.5905,0.8858,0.0,1
145.9161,1.0,23.0,40.8763,87.4882,27.0,10.0,1.0,0.6132,0.0,23.2367,12.0,0.7221,0.8657,24.5173,1
121.2221,1.4528,15.0057,72.073,183.1204,13.2468,7.4096,1.7333,0.7509,0.5996,102.707,9.3322,0.7556,0.8197,73.6909,1
120.877,1.256,21.1839,40.5596,46.676,20.6825,2.1339,1.635,1.5065,0.1379,134.4355,30.2287,0.2703,0.3121,87.0048,1
134.548,1.8125,8.2009,87.4111,254.5609,25.0906,9.5069,0.4266,0.9668,0.1739,17.0103,13.6096,1.3636,0.5615,9.3868,1
21.0139,1.0676,50.1119,111.319,94.9823,13.904,2.0396,1.0511,0.309,0.629,133.9983,18.7286,1.1108,1.0141,27.0905,1
150.3068,1.0,20.0,48.1593,72.3347,31.0,8.0,1.0,0.7958,0.1349,34.6452,16.0,0.7825,0.875,3.6124,1
122.0191,1.0,21.0,75.6036,63.0009,30.0,8.0,1.0,0.9128,0.8351,24.0235,12.0,0.7075,0.6609,53.8376,1
57.5303,1.0,12.0,48.5855,18.7509,18.0,4.0,1.0,0.8265,0.2995,53.607,12.0,0.6255,0.9005,49.7456,1
42.6929,0.376,36.0611,43.8948,51.2144,42.0937,16.2032,1.446,0.443,0.1342,28.1509,14.9878,1.4844,1.2082,13.5361,1
40.245,1.0,21.0,34.7053,5.1833,26.0,11.0,0.0,0.9135,0.6781,37.5027,19.0,0.511,0.9016,21.3697,1
100.0064,1.0,18.0,78.5775,85.9095,38.0,9.0,0.0,0.9385,0.0,57.74,11.0,0.695,0.9012,47.8938,1
18.7343,1.0,22.0,29.5264,46.225,21.0,8.0,1.0,0.9878,0.4952,53.2081,9.0,0.8387,0.9478,40.0393,1
115.5726,1.0,17.0,55.1995,145.8381,33.0,7.0,1.0,0.8432,0.656,5.0,14.0,0.6223,0.9746,7.104,1
27.3503,1.0,13.0,10.0,83.5158,30.0,12.0,1.0,0.9158,0.7215,5.0,15.0,0.6355,0.8466,39.5933,1
107.8866,1.0,19.0,28.0966,122.4085,28.0,6.0,1.0,0.9503,0.6223,33.3955,19.0,0.8873,0.8563,43.4558,1
56.1389,1.0,25.0,10.2163,26.8255,28.0,9.0,1.0,0.9119,0.0,5.0,11.0,0.8973,0.6567,28.8901,1
106.5656,1.0,25.0,10.0,168.3502,44.0,13.0,1.0,0.9726,0.36,48.5042,15.0,0.6611,0.8727,5.9908,1
71.2795,1.0,20.0,60.5303,27.3368,28.0,9.0,1.0,0.9391,0.4611,7.29,8.0,0.8131,0.9288,12.4535,1
123.8747,1.0,17.0,45.3192,149.7682,29.0,5.0,1.0,0.919,0.3743,52.222,19.0,0.5,0.8854,52.7297,1
71.6218,1.012,14.1802,59.0901,190.3775,51.2397,21.7333,0.8602,1.6741,0.7052,14.3694,7.022,0.3487,0.7001,24.1539,1
112.6565,1.0,25.0,74.967,110.7959,31.0,11.0,0.0,0.6784,0.5348,20.3942,10.0,0.8251,0.7132,16.6785,1
67.0714,1.0,15.0,41.514,48.5425,33.0,8.0,1.0,0.8893,0.3747,20.1498,15.0,0.7471,0.9616,0.0,1
79.3263,1.0,18.0,66.3173,260.3424,31.0,14.0,0.0,0.8366,0.0,6.0716,21.0,0.7496,0.7211,51.6479,1
89.4162,1.0,16.0,24.304,118.1976,28.0,9.0,1.0,0.8862,0.9934,40.7185,15.0,0.6323,0.9744,3.0607,1
45.8485,1.0,20.0,65.5045,124.6593,36.0,7.0,1.0,0.8752,0.5635,5.0,15.0,0.8851,0.724,40.4171,1
43.3764,1.0,18.0,11.4501,39.0113,32.0,10.0,1.0,0.9279,0.272,90.198,18.0,0.7104,0.7819,32.6733,1
51.1596,1.0,22.0,39.1506,64.3487,27.0,11.0,1.0,0.9107,0.6528,70.0193,19.0,0.7164,0.7071,19.0744,1
109.3956,1.0,17.0,26.3166,66.34,33.0,7.0,1.0,0.9162,0.1399,68.7713,20.0,0.5794,0.9322,22.4011,1
85.9959,1.0,18.0,66.3869,71.1744,27.0,5.0,0.0,0.9755,0.185,27.0153,15.0,0.7061,0.8345,19.2011,1
105.8272,1.0,18.0,31.4612,74.2185,27.0,13.0,1.0,0.854,0.5983,12.6225,16.0,0.5327,0.9082,22.201,1
62.8595,1.0,17.0,61.3583,0.0,22.0,6.0,1.0,0.919,0.3399,74.1658,14.0,0.857,0.8826,11.8283,1
51.2566,1.0,13.0,48.9767,63.4539,33.0,10.0,1.0,0.8721,0.6389,47.3896,21.0,0.739,0.9107,0.0,1
62.4949,1.0,16.0,35.3562,0.0,29.0,6.0,1.0,0.7673,0.5708,134.5555,15.0,0.6667,0.6997,0.0,1
41.0058,1.0,15.0,40.0741,73.4859,21.0,13.0,1.0,0.8902,0.2116,37.9183,17.0,0.7144,0.8043,24.3621,1
27.6232,1.3724,13.0901,25.8618,173.5325,24.1944,12.6729,1.525,1.3416,0.0441,31.0901,20.0551,0.6089,1.5391,11.7495,1
92.4652,1.0,18.0,23.8912,0.0,23.0,8.0,1.0,0.8644,0.0,49.1014,10.0,0.6719,0.7668,23.4271,1
110.0681,0.6667,14.0,54.3701,73.983,32.0,9.0,1.0,0.9394,0.4759,14.4369,11.0,0.7466,0.6991,23.5649,1
64.3585,1.0,15.0,57.1153,97.1103,26.0,16.0,1.0,0.642,0.7271,49.118,16.0,0.872,0.8352,35.7265,1
144.1146,1.0,16.0,32.0369,91.3332,23.0,3.0,1.0,0.8741,0.203,63.9848,12.0,0.886,0.6729,41.504,1
54.1805,1.0,16.0,41.1823,27.1873,25.0,10.0,1.0,0.7892,0.4574,5.0,14.0,0.8242,0.7592,46.3643,1
55.9011,1.0,24.0,50.6672,49.7367,28.0,10.0,0.0,0.8793,0.5318,77.3522,13.0,0.6854,0.9108,0.0,1
85.7983,0.2,22.0,61.1101,70.3506,25.0,8.0,0.0,0.8228,0.5418,42.7823,10.0,0.771,0.9309,0.0,1
152.312,0.7309,31.3438,30.0891,334.6546,11.1998,3.1546,1.0409,0.472,0.3743,79.0276,19.2155,0.2756,0.7423,72.2078,1
56.1783,0.8922,32.8272,100.6287,231.9974,40.3899,3.1499,1.423,0.8979,1.1126,28.4734,16.1714,1.0217,0.6681,17.401,1
74.3358,1.0,22.0,38.5816,66.2951,30.0,8.0,1.0,0.9094,0.168,5.0,17.0,0.8009,0.8385,14.2256,1
73.9915,0.1523,26.8247,24.5948,58.2273,39.6907,14.0224,1.3514,0.7697,0.7507,116.1982,18.7896,1.1213,0.9894,27.195,1
61.7365,1.7814,11.3417,65.052,334.0008,15.736,13.4053,1.6305,0.8192,0.2139,16.7982,15.3589,1.2201,0.2204,0.0,1
43.6947,1.0,18.0,71.6396,0.0,30.0,8.0,1.0,0.9209,0.2453,27.6368,12.0,0.9059,0.7582,24.8681,1
175.9421,1.0,16.0,33.3175,65.8499,26.0,9.0,1.0,0.8881,0.124,29.8095,6.0,0.7399,0.8457,10.6496,1
44.4466,1.5815,5.6392,53.1322,133.9074,13.3302,12.9413,1.2249,0.6644,0.3218,3.9705,28.0064,1.1652,0.4354,10.4409,1
77.5228,1.0,15.0,27.2114,56.9463,19.0,5.0,1.0,0.8548,0.4673,23.2286,22.0,0.9037,0.9697,8.244,1
103.8962,1.0,18.0,47.9778,129.9876,13.0,6.0,1.0,0.7172,0.6146,37.2083,15.0,0.607,0.9135,22.8785,1
93.2893,1.0,16.0,47.4332,35.1567,25.0,10.0,1.0,0.9624,0.368,57.4864,21.0,0.7204,0.7959,46.0282,1
96.7025,1.0,14.0,66.1513,0.0,28.0,9.0,1.0,0.9407,0.0,66.859,15.0,0.8196,0.7817,38.5593,1
24.0306,1.0,8.0,28.2389,147.371,36.0,6.0,1.0,0.7684,0.258,70.7614,18.0,0.8806,0.8257,14.4074,1
71.5502,1.0,17.0,51.0236,137.1374,28.0,8.0,1.0,0.9567,0.2631,92.8415,12.0,0.8159,0.8089,87.6932,1
57.8674,0.4346,13.2831,52.1153,155.4,52.2288,15.1961,1.8971,1.6739,0.8162,52.274,16.9208,0.9126,1.54,48.0744,1
65.334,0.2,20.0,34.822,165.4118,29.0,5.0,1.0,0.6757,0.3084,67.1015,10.0,0.6626,0.9698,36.0957,1
145.3675,1.9733,14.2268,30.308,69.9225,24.5902,16.4699,1.8831,1.0752,0.011,74.2119,13.5735,1.0871,1.5811,56.4447,1
58.9477,1.0,16.0,18.0559,93.9312,23.0,11.0,1.0,0.9173,0.4326,97.2071,17.0,0.7758,0.7696,48.5408,1
77.6189,1.0,11.0,34.9906,76.4927,35.0,11.0,1.0,0.8233,0.2718,60.6415,19.0,0.8396,0.9361,36.714,1
257.726,0.4151,14.8697,160.3664,66.861,26.8396,14.9159,0.4618,0.7753,0.7134,77.6995,12.8207,0.472,1.2924,15.1382,1
5.8949,0.6346,6.6824,14.0274,0.0,23.5274,15.4623,1.4134,1.3636,0.5774,12.8213,6.0846,1.5617,0.6233,48.5247,1
60.2226,1.0,15.0,28.6434,0.0,20.0,7.0,1.0,0.8616,0.5493,44.0508,20.0,0.8208,0.7852,43.641,1
155.2583,1.0903,19.4253,36.2528,77.1799,50.7127,15.1464,1.4445,0.9228,0.0,15.3069,25.619,0.8246,1.5132,6.6931,1
51.8381,1.0,23.0,63.1634,37.151,22.0,14.0,0.0,0.8877,0.0869,24.6882,19.0,0.7822,0.7375,0.0,1
39.2037,0.2,17.0,19.606,38.0986,27.0,8.0,1.0,0.8149,0.1732,48.6588,14.0,0.609,0.9371,2.0192,1
158.7671,1.0,12.0,25.6924,78.778,29.0,9.0,1.0,0.7101,0.5738,27.9194,20.0,0.835,0.9272,29.1083,1
88.8996,1.0,14.0,49.243,166.1321,25.0,12.0,1.0,0.5409,0.7398,76.2029,16.0,0.7875,0.6615,2.3815,1
46.6272,1.0,18.0,37.4544,0.0,21.0,16.0,1.0,0.8387,0.4869,23.8491,18.0,0.6298,0.969,19.2387,1
25.5039,1.0934,34.477,7.7999,52.9013,30.7641,5.0512,0.5156,1.2548,0.2918,5.5861,8.4944,0.2834,1.449,44.2355,1
17.4834,0.7697,21.942,68.2815,181.5807,51.8491,1.8156,1.8509,0.2953,1.2599,13.6764,30.1779,1.0592,1.0067,61.0954,1
152.7835,1.0652,20.4385,23.5757,60.9411,29.7617,20.4971,1.5555,0.3812,0.1014,97.2368,16.1501,1.5022,0.5384,85.6208,1
219.8873,0.5892,31.2108,19.2036,100.4193,47.6696,8.6611,1.9449,1.0446,0.1747,77.2857,5.5419,0.5021,1.243,21.1394,1
108.4054,1.0,15.0,29.3327,216.3951,33.0,7.0,1.0,0.9503,0.0118,59.4615,13.0,0.6714,0.8301,37.8707,1
110.2374,1.0,16.0,66.707,82.9223,32.0,9.0,1.0,0.6829,0.6676,23.6472,18.0,0.9621,0.8397,23.6045,1
87.443,1.0,22.0,46.9276,73.1245,26.0,3.0,1.0,0.9031,0.821,36.8253,15.0,0.668,0.9242,1.2566,1
82.1338,0.815,29.2152,60.1103,92.6525,33.7431,21.6468,1.3616,1.262,0.3358,58.4696,14.5687,0.465,0.7716,17.3884,1
187.5213,1.0,21.0,42.2431,20.8913,27.0,6.0,1.0,0.8274,0.8382,6.1974,18.0,0.6642,0.8816,24.8283,1
100.6208,1.0,17.0,61.5212,105.4207,34.0,6.0,0.0,0.9274,0.505,72.7684,10.0,0.6999,0.6,22.2982,1
66.7115,1.0,12.0,51.7893,0.0,20.0,11.0,1.0,0.9426,0.7014,83.582,22.0,0.8806,0.6168,26.4641,1
89.398,1.0,20.0,74.4845,66.2859,18.0,9.0,1.0,0.7705,0.4239,26.8145,16.0,0.8533,0.877,46.3291,1
104.7689,1.3551,40.2486,7.8002,56.2784,33.9981,14.914,1.9267,1.0713,0.3868,37.9329,3.5656,1.4061,0.9126,29.1413,1
85.3032,1.0,17.0,81.5944,99.1259,25.0,7.0,1.0,0.8278,0.0,11.1788,12.0,0.9306,0.9284,49.4128,1
31.7143,1.0,13.0,10.0,15.021,31.0,5.0,1.0,0.6882,0.4324,88.8281,13.0,0.6061,0.9527,57.0709,1
70.5729,1.0,19.0,11.1404,71.6911,32.0,11.0,1.0,0.8856,0.4366,32.9087,12.0,0.8689,0.8277,38.215,1
131.8684,1.0,22.0,78.0469,177.1978,25.0,7.0,1.0,0.78,0.222,71.3302,21.0,0.6187,0.8507,25.8511,1
107.6727,1.0,15.0,50.0714,9.9752,45.0,8.0,0.0,0.7555,0.6974,30.4056,14.0,0.7206,0.8729,34.1873,1
18.5887,1.627,10.3579,64.2073,140.038,33.8447,20.0137,1.9359,1.4386,0.3625,93.3484,12.0258,0.9846,1.1083,31.4205,1
81.1386,1.3354,10.0809,64.1232,9.5242,50.7064,4.7719,0.8415,1.218,0.3575,90.9604,7.7563,0.7089,1.0049,14.4712,1
125.2915,1.0,21.0,31.4616,0.0,30.0,11.0,1.0,0.6465,0.8403,37.0588,17.0,0.7645,0.9034,24.6616,1
56.4191,1.0,23.0,10.0,125.1374,21.0,8.0,1.0,0.808,0.2509,88.5859,11.0,0.6369,0.7121,26.0376,1
74.2818,1.0,18.0,19.319,20.2422,23.0,14.0,1.0,0.9635,0.9388,5.2675,20.0,0.6065,0.9189,55.2421,1
28.81,1.3326,36.2423,53.0011,0.0,51.04,18.7421,1.247,1.9306,0.6682,27.59,21.0362,1.1771,0.5785,8.5244,1
53.8793,1.0,22.0,34.5323,35.0492,30.0,7.0,0.0,0.7694,0.2339,54.3582,10.0,0.7408,0.6308,40.3343,1
25.4147,1.0,17.0,84.0135,6.2978,27.0,12.0,1.0,0.9184,0.258,33.0522,12.0,0.5141,0.7358,64.5188,1
131.8331,1.0,12.0,57.8888,180.696,31.0,11.0,1.0,0.9671,0.6565,62.2335,9.0,0.706,0.8505,48.6126,1
37.6032,1.0,16.0,45.6318,127.9838,35.0,7.0,1.0,0.997,0.4209,49.2701,17.0,0.8635,0.7442,54.5232,1
118.2133,1.0,18.0,60.8999,105.0396,28.0,5.0,1.0,0.8613,0.0062,41.3325,11.0,0.5678,0.812,8.5581,1
73.7848,1.0,19.0,10.0,8.6889,28.0,16.0,1.0,0.9559,0.4335,66.2186,17.0,0.685,0.8733,25.9336,1
173.3549,1.9142,15.9769,24.6303,143.8535,48.8082,7.2921,0.9967,0.2815,0.2056,108.4833,18.2201,1.7683,1.4476,61.1993,1
86.0594,1.0,12.0,12.8,21.8744,26.0,13.0,1.0,0.5857,0.3003,11.1586,15.0,0.9481,0.7265,33.9586,1
97.579,1.0,12.0,19.0368,0.0,31.0,6.0,0.0,0.8499,0.6896,94.4901,15.0,0.5562,0.9886,53.0148,1
93.7267,1.0,20.0,34.2998,15.6332,19.0,10.0,0.0,0.8446,0.2907,21.5864,18.0,0.5,0.9276,66.9504,1
163.1908,1.0,20.0,55.5704,7.5055,29.0,4.0,1.0,0.686,0.4909,6.3391,10.0,0.6612,0.7823,29.3402,1
60.3984,0.4334,16.6373,11.3063,46.5058,33.7763,15.7321,0.0,0.4607,0.2468,111.277,24.8798,0.8458,0.775,61.4729,1
23.3268,0.5399,15.6453,94.0956,111.2883,20.4073,18.3237,0.8571,0.7229,0.7075,57.9072,31.2701,0.2743,0.6468,71.2085,1
67.5614,1.0,12.0,35.8426,81.192,32.0,16.0,1.0,0.746,0.4582,75.0312,11.0,0.6086,0.792,35.9247,1
178.5284,1.0,20.0,49.8376,102.2206,23.0,6.0,1.0,0.9083,0.095,5.0,10.0,0.7737,0.9511,10.9405,1
124.5923,1.0,21.0,43.4662,169.7823,28.0,9.0,1.0,0.7287,0.4226,88.3374,13.0,0.8155,0.8365,42.7885,1
116.6766,1.1417,8.205,28.5898,0.0,20.9858,11.026,0.4565,1.0371,0.7922,27.1249,27.803,0.9753,0.5136,19.8523,1
126.4281,1.0,18.0,83.0974,161.9648,26.0,5.0,1.0,0.9584,0.51,17.5476,14.0,0.5,0.9667,19.8141,1
86.9958,1.0,13.0,34.3517,81.8797,30.0,4.0,1.0,0.916,0.8175,25.3628,15.0,0.6807,0.6178,28.2339,1
38.5753,1.0,15.0,43.1118,124.0737,28.0,5.0,1.0,0.7862,0.2535,66.3096,11.0,0.5,0.8475,54.8162,1
44.7218,1.0,21.0,48.2866,112.6134,11.0,7.0,1.0,0.9004,0.6511,58.1815,19.0,0.7579,0.7379,40.2725,1
113.6728,1.0,12.0,45.9422,100.9799,32.0,6.0,1.0,0.932,0.5303,24.3145,15.0,0.7955,0.8996,56.9911,1
87.8896,1.0,15.0,57.109,53.3263,24.0,9.0,1.0,0.7121,0.7397,72.802,21.0,0.9116,0.8102,5.1505,1
92.1933,1.0,15.0,10.0,72.8188,35.0,9.0,0.0,0.8886,0.3055,24.513,13.0,0.6513,0.7862,44.4424,1
88.8189,1.0,21.0,76.1311,136.7096,40.0,9.0,1.0,0.8875,0.5945,82.936,22.0,0.8307,0.9117,37.9317,1
14.2081,1.0,18.0,18.8316,97.1432,36.0,13.0,1.0,0.9647,0.0084,39.3638,25.0,0.8914,0.8873,8.2073,1
44.8323,1.0,24.0,118.8039,95.724,25.0,10.0,1.0,0.9236,0.2225,5.0,16.0,0.8433,0.9609,29.1146,1
43.6912,1.4627,25.049,51.8403,104.8706,10.3107,23.4679,0.0,1.0625,0.1934,25.231,21.388,0.4773,0.5542,64.6255,1
74.9435,1.0,16.0,57.3393,45.9538,21.0,4.0,1.0,0.8,0.561,28.6612,14.0,0.7294,0.6834,24.0718,1
62.8454,1.0,17.0,86.0953,135.3831,27.0,4.0,0.0,0.8256,0.5183,15.7441,14.0,0.7533,0.8724,40.4309,1
36.2675,1.7915,30.3541,47.4807,209.8127,28.8842,8.9386,0.0,1.1763,0.9428,16.7901,16.3684,0.6452,0.9612,46.9114,1
52.0743,0.9477,23.6142,114.3416,183.0925,32.1313,4.0484,1.5389,0.4055,0.2266,46.0081,14.4073,1.1565,1.5185,7.1338,1
47.544,0.4461,29.1303,87.7415,225.7961,36.182,4.5193,1.0554,0.6501,0.2288,114.8121,11.1263,1.2132,1.0871,15.1518,1
13.7134,1.0,20.0,110.1162,77.6156,21.0,11.0,1.0,0.6854,0.5618,8.943,12.0,0.6531,0.957,14.8993,1
68.3654,1.0,17.0,10.0,171.3019,32.0,9.0,1.0,0.8775,0.414,22.2246,12.0,0.7513,0.8032,42.7224,1
163.1811,1.0,15.0,66.5437,51.3712,24.0,6.0,1.0,0.9751,0.3817,27.3369,16.0,0.5,0.8608,50.0106,1
76.2949,1.0,24.0,59.6263,26.8887,32.0,7.0,1.0,0.5644,0.7424,43.7092,17.0,0.6683,0.8579,22.6026,1
40.157,1.0,23.0,86.9557,61.0433,32.0,6.0,0.0,0.8828,0.7173,49.2999,18.0,0.6741,0.9259,0.0,1
128.3375,1.0,17.0,55.2828,111.3386,19.0,14.0,1.0,0.7363,1.059,8.2974,10.0,0.6032,0.8204,54.3982,1
220.3439,1.6245,38.987,53.8661,114.6969,63.6673,12.2912,0.6849,0.6368,0.4952,65.732,13.6129,0.1775,1.1834,14.9826,1
259.1099,0.4381,17.2411,14.266,75.8585,45.2806,1.8644,1.1622,1.2258,0.4037,82.5828,21.825,0.8457,0.8067,53.5176,1
29.7803,1.0,21.0,54.7327,95.2119,37.0,12.0,1.0,0.9638,0.736,54.3952,10.0,0.7563,0.8844,0.0,1
73.2778,1.0,13.0,51.1145,128.0027,30.0,7.0,1.0,0.9408,0.0,55.2446,12.0,0.8756,0.9597,19.6458,1
93.2205,0.9742,3.597,12.7051,68.5284,15.6219,10.3125,1.4095,1.304,0.1722,76.2583,13.8938,1.2489,1.6175,57.9948,1
128.1201,1.9071,28.329,21.5411,98.3468,54.1375,13.9746,0.3798,1.0702,0.3715,4.6261,21.063,0.9464,0.9572,39.4371,1
19.3811,1.1869,30.2491,154.4741,74.3573,24.4486,4.2031,1.5734,0.6027,0.4527,103.579,8.1499,0.6286,0.7188,14.1894,1
122.071,1.0,16.0,42.7129,51.7165,31.0,13.0,1.0,0.9469,0.3778,5.0,16.0,0.6277,0.9821,49.9055,1
10.0,1.0,16.0,47.5129,33.2492,30.0,8.0,1.0,0.897,0.0,59.5984,19.0,0.5913,0.7413,5.9971,1
70.4886,0.4906,21.9198,71.1034,10.2927,16.9693,12.7152,1.7849,0.3912,0.3936,21.6867,15.2023,1.6085,1.3692,42.8398,1
49.6539,1.0,15.0,60.9712,13.2371,17.0,7.0,1.0,0.7635,0.5075,55.2726,10.0,0.6006,0.7885,18.4953,1
66.983,1.0,12.0,52.2025,93.6767,20.0,9.0,1.0,0.9582,0.4374,40.8903,17.0,0.8097,0.9524,24.6804,1
96.0024,1.0,12.0,34.9509,34.1765,30.0,10.0,1.0,0.9535,0.0827,20.8395,10.0,0.8787,0.6,22.9472,1
91.8788,0.6065,9.2891,66.3225,32.6066,7.941,15.2236,0.766,1.3365,0.7346,3.623,5.5784,1.6426,0.8207,20.7081,1
78.8227,1.0,16.0,15.9125,85.0262,29.0,7.0,1.0,0.867,0.6111,24.5307,16.0,0.5038,0.8483,15.1945,1
110.4886,1.0,29.0,45.4355,59.4446,32.0,10.0,1.0,0.8643,0.5306,81.8805,18.0,0.8907,0.852,32.9742,1
23.923,1.0,24.0,70.0751,25.8617,30.0,10.0,1.0,0.8582,0.6561,30.7017,11.0,0.6057,0.8207,32.7381,1
165.1603,1.0,20.0,34.5731,191.573,30.0,8.0,0.0,0.9378,0.3535,5.0,7.0,0.7852,0.8054,15.9538,1
33.2109,1.0,26.0,96.911,92.3389,26.0,10.0,1.0,0.5888,0.5161,25.3062,14.0,0.7235,0.8944,33.8433,1
60.1678,1.3983,14.2419,9.6498,107.0752,44.8028,9.6365,0.0,1.3832,0.3433,36.1006,4.2284,0.6151,1.4149,22.576,1
130.5108,0.8285,27.6935,34.7946,20.1215,47.3152,1.2926,1.7724,1.1763,0.2771,17.1602,23.8522,0.5199,1.6313,47.0145,1
10.0,1.0,21.0,36.7267,30.0259,33.0,8.0,1.0,0.8707,0.0355,32.3014,16.0,0.8126,0.7088,50.6859,1
63.2438,0.2,15.0,28.031,0.0,19.0,9.0,1.0,0.9087,0.5029,81.891,14.0,0.6701,0.9735,12.221,1
37.6867,1.0,20.0,38.9459,103.6069,31.0,9.0,1.0,0.8809,0.1628,42.7751,15.0,0.5785,0.9236,28.9388,1
51.6295,1.0,22.0,55.6738,104.4694,20.0,9.0,1.0,0.7369,0.6413,5.0,6.0,0.7046,0.973,54.1207,1
90.0484,1.0,17.0,39.4678,26.0297,26.0,7.0,1.0,0.9376,0.3746,42.9593,19.0,0.7224,0.914,18.9873,1
56.0738,1.0,20.0,45.5943,88.665,27.0,9.0,1.0,0.9725,0.3113,80.5519,15.0,0.748,0.745,8.69,1
